User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US004,T077,-100,19/06/25,entertainment,UPI,ENT008,YouTube Premium,UPI,KOTAK
US004,T078,-1000,20/06/25,shopping,Credit Card,SHP009,Lifestyle,VISA,ICICI
US004,T079,-35,22/06/25,transportation,UPI,TRP010,Local Bus,UPI,KOTAK
US004,T080,-120,23/06/25,food,Credit Card,FD012,CCD,VISA,ICICI
US005,T081,95000,01/06/25,salary,Bank Transfer,SAL005,Consulting Firm,NEFT,ICICI
US005,T082,-2000,02/06/25,rent,UPI,RNT005,Villa Owner,UPI,ICICI
US005,T083,-500,03/06/25,groceries,Credit Card,GRC013,Fresh To Home,VISA,HDFC
US005,T084,-120,04/06/25,transportation,UPI,TRP011,Bounce,UPI,ICICI
US005,T085,-5500,05/06/25,shopping,Credit Card,SHP010,Zara,VISA,HDFC
US005,T086,-350,06/06/25,food,Credit Card,FD013,Olive Garden,VISA,HDFC
US005,T087,-900,07/06/25,utilities,Net Banking,UTL005,Vi Prepaid,IMPS,ICICI
US005,T088,-1800,08/06/25,healthcare,Credit Card,HC009,Narayana Health,VISA,HDFC
US005,T089,-800,09/06/25,entertainment,Credit Card,ENT009,Comedy Shows,VISA,HDFC
US005,T090,-420,10/06/25,groceries,Credit Card,GRC014,Licious,VISA,HDFC
US005,T091,-15000,11/06/25,investment,Net Banking,INV002,SIP Investment,RTGS,ICICI
US005,T092,-95,12/06/25,transportation,UPI,TRP012,Quick Ride,UPI,ICICI
US005,T093,-480,13/06/25,food,Credit Card,FD014,Social Offline,VISA,HDFC
US005,T094,-2500,14/06/25,education,Credit Card,EDU005,AWS Certification,VISA,HDFC
US005,T095,-8500,15/06/25,travel,Credit Card,TRV005,Yatra,VISA,HDFC
US005,T096,-380,16/06/25,groceries,Credit Card,GRC015,Country Delight,VISA,HDFC
US005,T097,-1200,18/06/25,healthcare,Credit Card,HC010,Dental Clinic,VISA,HDFC
